GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon Cov) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat Cov) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height Cov) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading Cov) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration Cov) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity Cov) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate Cov) [rad/s];GPS time of week of the navigation epoch (iTOW) [ms];Longitude (lon) [deg];Latitude (lat) [deg];Height above ellipsoid (height) [m];Height above mean sea level (hMSL) [m];Horizontal accuracy estimate (hAcc) [m];Vertical accuracy estimate (vAcc) [m]
1900;126692.3;13.3735134515183;0.0030891976143543;52.5062789704656;0.00216801418630879;77.6718845621227;0.00126732769985635;1.53725318049182;1.33148912703365E-06;1.00921321917618;0.00579918115995641;4.67458529684917;0.000318605082549404;0.288209963475529;1.35954052982184E-06;126692300;13.373474;52.5061336;103.765;61.568;2.186;-1
1900;126692.6;13.3735127361175;0.00310411220373939;52.5062918126856;0.0022084304676389;77.6820705179515;0.00128900901416765;1.62528079072223;1.33848217024525E-06;1.06019509860298;0.00579880166518966;4.98604065723183;0.000318695478176728;0.297474194676508;1.35970318286646E-06;126692600;13.3734699;52.5061425;104.59;62.393;2.177;-1
1900;126692.8;13.3735111373143;0.00311481744178056;52.5063008289217;0.00229131186142484;77.6889216709595;0.00130358376129068;1.68335250809434;1.34269207311184E-06;1.07078397456934;0.00579866162690824;5.19952328573896;0.000318739148851926;0.285760256074887;1.3598190933286E-06;126692800;13.3734644;52.5061479;105.334;63.136;2.154;-1
1900;126693;13.3735085923051;0.00312680819882727;52.5063101813017;0.0023788166731108;77.6958248785686;0.00131825228799595;1.73879960453183;1.34656711977548E-06;1.05986003534535;0.00579883725888624;5.41293901609506;0.000318762676600616;0.264673786762522;1.35993556777681E-06;126693000;13.3734624;52.506156;105.597;63.4;2.137;-1
1900;126693.3;13.3735029720844;0.00314738863491;52.5063245823169;0.00241821958812337;77.7062829592374;0.00134042495411619;1.81803982932362;1.35180227693415E-06;1.01523069300825;0.00579868573425814;5.72479772799809;0.000318818684822366;0.268085207014533;1.36011580217408E-06;126693300;13.3734518;52.506164;106.942;64.745;2.113;-1
1900;126693.5;13.3734979558372;0.00316289233043355;52.5063344481824;0.00238026746784202;77.713327013556;0.0013553155635074;1.8704567517004;1.3549423369016E-06;0.969121362988971;0.00579875860638105;5.92359102202128;0.000318860499486689;0.255296735085825;1.3602371706115E-06;126693500;13.373442;52.5061683;108.091;65.894;2.082;-1
1900;126693.7;13.3734919209787;0.00318039704185875;52.5063444996218;0.00241778039266747;77.7204309506642;0.00137028944919257;1.91849909831629;1.35782921636945E-06;0.896366455179557;0.00579923719149282;6.11074818638124;0.000318910974490813;0.230406886293516;1.36035916641132E-06;126693700;13.3734346;52.5061745;108.921;66.724;2.049;-1
1900;126693.9;13.3734849454574;0.0031989412868074;52.5063545876509;0.00243481967478901;77.7275960281816;0.00138534302855246;1.9634512801827;1.3604861320847E-06;0.78225113654705;0.00579917377694441;6.27934913523837;0.000318998308813167;0.215833003156063;1.36048192993161E-06;126693900;13.3734273;52.5061837;109.343;67.146;2.015;-1
1900;126694.1;13.3734770451582;0.00321968927575492;52.5063648362417;0.00246761369021608;77.7348230718261;0.0014004723067342;2.00249164139113;1.36293797994707E-06;0.637321844229926;0.00579896056790404;6.42151102479264;0.000319063352283517;0.178753410019035;1.36060476059644E-06;126694100;13.3734201;52.5061924;109.84;67.643;1.991;-1
1900;126694.3;13.3734683839707;0.0032418674405146;52.5063750906518;0.00246906290901812;77.7421123261922;0.00141567282729621;2.03489362779484;1.36520628678055E-06;0.499487602781663;0.00579919095699584;6.53487349854722;0.000319105354277514;0.146633017689085;1.36072459459831E-06;126694300;13.373414;52.5062028;110.092;67.895;1.964;-1
1900;126694.5;13.3734590761771;0.00326590465101023;52.5063853662471;0.00248009741634401;77.7494636846607;0.00143093981758128;2.0616966432335;1.36731016505096E-06;0.38199147294845;0.00579906709704668;6.62267057577722;0.000319157957572823;0.1292405818122;1.36084089682712E-06;126694500;13.3734072;52.506215;110.12;67.922;1.933;-1
1900;126694.7;13.3734492497453;0.00329171587542179;52.5063956102164;0.00245622406928886;77.7568766393609;0.00144626819810078;2.08184430953666;1.36926818201008E-06;0.28627583063024;0.00579896166362989;6.68909174622472;0.000319203936610165;0.0862687423780206;1.36095372396189E-06;126694700;13.3733995;52.506227;110.213;68.016;1.902;-1
1900;126695;13.3734338444462;0.00333316891654536;52.5064108826511;0.00241786603172569;77.7681091320596;0.00146936373946761;2.10282786410525;1.37197070848688E-06;0.207933210805825;0.00579918432528886;6.76042326592311;0.000319278522330036;0.0484912833682467;1.36111265579586E-06;126695000;13.3733882;52.5062435;110.528;68.33;1.887;-1
1900;126695.2;13.3734232481144;0.00336256279088908;52.5064211478817;0.00250655343919342;77.7756706752464;0.001484820449025;2.11128222887306;1.37363763741723E-06;0.228469288404736;0.00579918113245157;6.80311635240047;0.000319303474122611;0.0359057546223161;1.36121049403774E-06;126695200;13.3733786;52.5062571;110.143;67.945;1.859;-1
1900;126695.4;13.3734124606032;0.00339342471543143;52.5064314883551;0.0025409377379444;77.7832884531253;0.00150031705099679;2.11692055673921;1.37521104478507E-06;0.296291480509328;0.00579907771011372;6.8550213793663;0.000319310881724357;0.0216582335177322;1.36130139468004E-06;126695400;13.3733737;52.5062721;109.772;67.575;1.836;-1
1900;126695.6;13.3734015081143;0.00342568354793009;52.5064417621096;0.00247060448036159;77.7909601990076;0.00151584636752694;2.11984367993389;1.37670433536444E-06;0.381079499061526;0.00579892521876689;6.92281103387392;0.000319328082487302;0.0137384127434272;1.36138557750452E-06;126695600;13.3733686;52.5062859;109.606;67.409;1.811;-1
1900;126695.8;13.3733903813809;0.00345983251220757;52.5064521446586;0.0024367338329631;77.798682929999;0.00153140076336653;2.12233561996201;1.3781307226977E-06;0.451489700312728;0.00579920371880463;7.00649195786035;0.000319339551664291;0.01218141593795;1.36146237914573E-06;126695800;13.3733624;52.5063003;109.343;67.146;1.781;-1
1900;126696;13.373379082747;0.00349575029313291;52.5064626768494;0.00247827511920239;77.8064536500505;0.00154697204438312;2.12362093527993;1.37949983331085E-06;0.476130507350671;0.00579949919144561;7.10022873825525;0.000319372934087687;0.00439566212238824;1.36153124536772E-06;126696000;13.3733527;52.5063123;109.368;67.171;1.761;-1
1900;126696.2;13.3733676159757;0.00353358891719764;52.5064733240333;0.00250976097009044;77.8142687896782;0.00156255136017675;2.12551257822197;1.3808196382059E-06;0.434589995532166;0.00579923273266875;7.19250069553928;0.000319439401720127;0.0118592053426639;1.36158823092829E-06;126696200;13.3733416;52.5063227;109.609;67.412;1.748;-1
1900;126696.4;13.3733559865608;0.00357380362000973;52.5064840454355;0.00251779936546261;77.8221246254328;0.00157812927101556;2.12706151165256;1.38209372277479E-06;0.324081206841939;0.00579895379556425;7.26959196300461;0.000319511589670775;0.00984462189707304;1.36163748328898E-06;126696400;13.3733311;52.5063331;109.854;67.657;1.737;-1
1900;126696.6;13.3733442053378;0.00361626894198417;52.506494841899;0.00251634051030163;77.8300172317948;0.00159369585458435;2.12931698095713;1.38332771424048E-06;0.152152566426232;0.00579882752272129;7.31787570848462;0.000319568476756983;0.0100172723131745;1.36167759342074E-06;126696600;13.37332;52.5063438;110.241;68.044;1.721;-1
1900;126696.8;13.373332334208;0.00366087444324886;52.5065057554011;0.00263162983512285;77.8379425129732;0.00160924064824194;2.13181834088851;1.38452490603303E-06;-0.0311712892445669;0.00579887707839354;7.32973597558762;0.000319599154943648;0.0109181248010099;1.36170950584855E-06;126696800;13.3733099;52.506354;110.778;68.581;1.706;-1
1900;126697;13.3733204358735;0.00370710484884165;52.5065166143057;0.00267097656029582;77.8458957975647;0.0016247525475386;2.13403099801103;1.3856914258276E-06;-0.175716876103138;0.00579890054538009;7.30807324117763;0.000319623585979534;0.0112185945062068;1.36173195840213E-06;126697000;13.3733;52.5063635;111.42;69.223;1.695;-1
1900;126697.2;13.373308534122;0.00375485510456627;52.5065274126278;0.00270047709027275;77.8538723423009;0.00164021972577116;2.13612883864175;1.38682483482841E-06;-0.257818365899709;0.0057988851003509;7.26371735638292;0.000319647825513688;0.0097862355337281;1.36174578832356E-06;126697200;13.3732898;52.5063738;111.782;69.585;1.691;-1
1900;126697.4;13.3732966900539;0.0038035030222173;52.5065381092724;0.00275121641693164;77.8618676127382;0.00165562969754189;2.13815733257965;1.38792029783784E-06;-0.296514957819704;0.00579840478993721;7.20788206505314;0.000319669102058503;0.0072052343678962;1.36175099374099E-06;126697400;13.3732773;52.5063846;111.945;69.748;1.684;-1
1900;126697.6;13.3732849063113;0.00385321964514254;52.5065487265862;0.00277884934591362;77.8698762413261;0.00167096943866617;2.14025027158136;1.38897066163675E-06;-0.334131871254399;0.00579729135706262;7.14510781189947;0.000319625637888862;0.0113121266857412;1.36174418934846E-06;126697600;13.373266;52.5063951;112.194;69.997;1.68;-1
1900;126697.8;13.3732732011387;0.00390393961824241;52.5065592115401;0.00282313585071287;77.8778932894727;0.00168622532827355;2.14249937751842;1.38996469703242E-06;-0.400366880281884;0.00579602015726696;7.07221346969186;0.000319402406158127;0.00787719230480512;1.3617278105637E-06;126697800;13.3732544;52.5064052;112.478;70.28;1.68;-1
1900;126698;13.3732615889172;0.00395563782777001;52.5065696523092;0.00289681537865991;77.8859132359619;0.0017013830671826;2.1442106072658;1.39088454918838E-06;-0.479808688158305;0.00579500318779931;6.98409836919583;0.000319053902308054;0.0111762583193882;1.36170175061011E-06;126698000;13.3732437;52.5064149;112.886;70.689;1.678;-1
1900;126698.2;13.3732501195066;0.00400788597188542;52.5065798232148;0.0029243789295986;77.8939303673185;0.00171642760654581;2.14532353545919;1.39172248544312E-06;-0.529336047812014;0.00576738748678069;6.88239052466152;0.000318969586263409;0.00243313739280936;1.36166742337362E-06;126698200;13.3732328;52.5064249;113.143;70.946;1.672;-1
1900;126698.4;13.373238780802;0.00406054702113244;52.506589799938;0.00295288469217625;77.9019386962825;0.00173134322116367;2.14760719010993;1.39244181452493E-06;-0.538586810171894;0.00558082816384836;6.77510078974162;0.000315786457877725;0.0120221702510415;1.38660296415205E-06;126698400;13.3732233;52.5064352;113.37;71.173;1.668;-1
1900;126698.6;13.373227599581;0.00411314094624089;52.5065995035574;0.00299907945573068;77.9099335786179;0.00174633044747591;2.14985435441283;1.39327426689085E-06;-0.52319468760744;0.00541708433882767;6.66859091454448;0.000312803817276205;0.0112940491857459;1.37285242242485E-06;126698600;13.3732131;52.5064457;113.304;71.107;1.662;-1
1900;126698.8;13.3732165528691;0.00416571640251958;52.5066090608475;0.00301757199408464;77.9179096239124;0.00176157498058366;2.15142321979262;1.39428831588026E-06;-0.483684503278696;0.00539148456719058;6.56748010542689;0.000312713918770757;0.00737535993858669;1.3728079835996E-06;126698800;13.373202;52.5064556;113.432;71.235;1.661;-1
1900;126699;13.373205643164;0.00421826673035591;52.5066184611756;0.00301205866852991;77.925861426836;0.00177706311581279;2.15234416916958;1.3954859380247E-06;-0.431920223071433;0.00539062778072068;6.47591688441683;0.000312400666827485;0.00330767055307876;1.37276267595305E-06;126699000;13.3731915;52.5064657;113.412;71.215;1.661;-1
1900;126699.2;13.3731948820572;0.00427132620783487;52.5066277312774;0.00299949792436067;77.9337832575142;0.00179278193784888;2.15227789916768;1.3968421396839E-06;-0.397620626295356;0.00538956779334031;6.39346047141414;0.000312203626528172;-0.000842780467384593;1.3727147397425E-06;126699200;13.3731828;52.5064761;113.479;71.282;1.653;-1
1900;126699.5;13.3731788140776;0.00434496029349643;52.5066413079786;0.00299323292913443;77.9455974076436;0.00181676655714315;2.15195926203387;1.39913364495505E-06;-0.393908056646905;0.00538776911647196;6.27477157311531;0.000312008627668696;-0.00137354954664159;1.37263949277478E-06;126699500;13.373173;52.5064907;114.108;71.911;1.658;-1
1900;126699.7;13.3731682513934;0.00439421859824974;52.5066501470909;0.0029296310309537;77.9534191730537;0.00183301133271017;2.15173018481343;1.40080227253395E-06;-0.382897114247026;0.00538780880768483;6.19692962020713;0.000311908256598919;-0.00130502877064841;1.37258765085706E-06;126699700;13.3731585;52.5065023;113.251;71.054;1.655;-1
1900;126699.9;13.3731581168688;0.00444221408868838;52.5066589703023;0.00285342559161382;77.9611905134314;0.00184944858026197;2.15115556681844;1.40256086981937E-06;-0.373791736142389;0.00538782671333431;6.12161602141291;0.000311928318330131;-0.00809644991677838;1.37254003733998E-06;126699900;13.3731462;52.5065133;112.99;70.793;1.649;-1
1900;126700.2;13.3731429124637;0.00451343514157244;52.5066722113699;0.00279196798847328;77.9727399791659;0.00187444587418951;2.15142053347052;1.40536931726765E-06;-0.387517253144457;0.00538775004888938;6.00832561622915;0.000311917366991798;0.00156760724124219;1.37247117948541E-06;126700200;13.3731273;52.5065292;111.952;69.755;1.653;-1
1900;126700.4;13.373132946904;0.00456124974870407;52.5066807651249;0.00271046100992551;77.9803592431262;0.00189132669703538;2.15188937140808;1.40733667573293E-06;-0.419151159675013;0.00538761309563749;5.92799520546291;0.000311885628961592;0.0021752171569583;1.37242395125138E-06;126700400;13.373117;52.5065374;112.05;69.853;1.655;-1
1900;126700.6;13.3731231076063;0.00460859449942163;52.5066893309265;0.00264733858172783;77.9879067920515;0.00190837216799289;2.14999672676261;1.40935967022115E-06;-0.464889130178043;0.00538768046927473;5.83988752730323;0.000311833104498506;-0.00190450732239842;1.37237837582192E-06;126700600;13.3731094;52.5065475;112.252;70.055;1.648;-1
1900;126700.8;13.3731134466883;0.00465618393244212;52.5066977582599;0.00261603889961382;77.9953768075948;0.00192557632921242;2.15014179412528;1.41142305658926E-06;-0.527343235237527;0.00538767074453617;5.74092174951227;0.000311772065765137;-0.000321574085633813;1.37233279187139E-06;126700800;13.3730987;52.5065599;111.448;69.251;1.627;-1
1900;126701;13.373103964439;0.00470381148235098;52.5067058998426;0.00254343469491984;78.0027627288162;0.00194293405170403;2.14943985021192;1.41351365016855E-06;-0.590493225206125;0.00538763934321131;5.62899165317994;0.000311714345558137;-0.00368199224373301;1.37228679435942E-06;126701000;13.3730879;52.5065724;110.742;68.545;1.609;-1
1900;126701.3;13.3730905590088;0.00479156383581209;52.5067176445236;0.00240696213418529;78.0136704251499;0.00196924924529053;2.14900826725629;1.41665626012064E-06;-0.673068165445594;0.00538760282386733;5.43945153449146;0.000311631169736221;-0.00427287701810078;1.3722203290928E-06;126701300;13.3730706;52.5065876;110.372;68.175;1.601;-1
1900;126701.5;13.3730816218267;0.00483480020571243;52.5067253764492;0.00238370929369049;78.020818964152;0.00198697361715929;2.14851525900196;1.41873741623424E-06;-0.742986982434858;0.00538778842531057;5.29843705572672;0.000311538300295495;-0.00031222803667384;1.37217577759639E-06;126701500;13.3730579;52.5065983;109.891;67.694;1.59;-1
